Timestamp,CPU_User_Pct,CPU_System_Pct,CPU_Idle_Pct,Memory_Used_MB,Memory_Free_MB
2025-12-19 11:15:09,11.61,19.10,69.28,7516,3230
2025-12-19 11:15:14,12.3,23.22,64.74,7502,3611
2025-12-19 11:15:20,14.26,16.19,69.54,7481,3491
2025-12-19 11:15:26,7.85,18.49,73.64,7464,3450
2025-12-19 11:15:32,47.23,43.91,8.84,7448,3207
2025-12-19 11:15:39,8.12,17.14,74.72,7519,3241
2025-12-19 11:15:45,3.49,11.97,84.53,7545,3245
2025-12-19 11:15:51,4.44,13.70,81.85,7542,3192
2025-12-19 11:15:57,2.56,12.84,84.58,7559,3175
2025-12-19 11:16:02,7.87,12.75,79.36,7549,3198
2025-12-19 11:16:08,45.92,43.29,10.78,7439,3322
2025-12-19 11:16:16,24.12,29.46,46.41,7443,3045
2025-12-19 11:16:22,7.99,15.5,76.95,7482,2999
2025-12-19 11:16:28,7.95,15.37,76.67,7544,3061
2025-12-19 11:16:34,8.91,22.55,68.53,7516,3305
2025-12-19 11:16:39,13.21,15.41,71.37,7495,3067
2025-12-19 11:16:45,21.3,28.10,50.86,7474,3517
2025-12-19 11:16:51,4.71,15.39,79.89,7383,3371
2025-12-19 11:16:57,2.94,11.78,85.26,7487,3337
2025-12-19 11:17:02,2.59,10.94,86.45,7509,3312
2025-12-19 11:17:08,4.5,15.49,80.44,7551,3272
2025-12-19 11:17:14,2.89,13.56,83.54,7540,3278
2025-12-19 11:17:20,17.88,24.33,57.78,7479,3335
2025-12-19 11:17:26,9.14,17.91,72.94,7511,3157
2025-12-19 11:17:32,4.18,13.27,82.54,7536,3115
2025-12-19 11:17:37,2.40,11.29,86.29,7479,3197
2025-12-19 11:17:43,2.95,12.1,85.2,7562,3103
2025-12-19 11:17:49,2.22,10.92,86.85,7552,3104
2025-12-19 11:17:55,13.4,15.47,71.47,7472,3227
2025-12-19 11:18:00,19.8,33.60,47.30,7485,3473
2025-12-19 11:18:06,6.72,16.72,76.54,7511,3356
2025-12-19 11:18:12,15.8,27.10,57.80,7477,3371
2025-12-19 11:18:18,26.64,35.16,38.18,7456,3469
2025-12-19 11:18:24,15.66,17.48,66.84,7471,3448
2025-12-19 11:18:30,29.29,32.32,38.38,7490,3419
2025-12-19 11:18:35,15.90,15.15,68.93,7520,3426
2025-12-19 11:18:41,4.41,13.60,81.98,7545,3342
2025-12-19 11:18:47,5.62,14.88,79.49,7544,3298
2025-12-19 11:18:53,2.72,14.72,82.54,7567,3318
2025-12-19 11:18:59,3.44,15.42,81.12,7556,3353
2025-12-19 11:19:04,4.22,13.57,82.20,7504,3386
2025-12-19 11:19:10,3.66,13.39,82.93,7554,3346
2025-12-19 11:19:16,4.40,13.76,81.83,7556,3336
2025-12-19 11:19:22,5.37,19.35,75.26,7528,3380
2025-12-19 11:19:27,6.11,14.62,79.25,7542,3382
2025-12-19 11:19:33,2.72,11.81,85.45,7557,3411
2025-12-19 11:19:39,5.8,16.15,78.76,7557,3396
2025-12-19 11:19:45,15.26,21.90,62.83,7556,3447
2025-12-19 11:19:50,4.57,15.90,79.52,7549,3559
2025-12-19 11:19:56,4.99,12.93,82.7,7566,3559
2025-12-19 11:20:02,5.29,13.50,81.20,7538,3563
2025-12-19 11:20:08,4.69,12.99,82.31,7558,3504
2025-12-19 11:20:13,2.44,12.3,85.52,7557,3547
2025-12-19 11:20:19,5.54,17.74,76.70,7537,3559
2025-12-19 11:20:25,4.18,13.30,82.50,7552,3537
2025-12-19 11:20:31,4.15,12.83,83.1,7551,3441
2025-12-19 11:20:36,4.7,11.85,84.7,7566,3545
2025-12-19 11:20:42,8.11,17.52,74.35,7536,3604
2025-12-19 11:20:48,3.87,11.62,84.50,7563,3612
2025-12-19 11:20:54,6.37,16.75,76.86,7540,3586
2025-12-19 11:21:00,3.19,13.15,83.64,7555,3544
2025-12-19 11:21:05,4.8,13.75,82.15,7566,3579
2025-12-19 11:21:11,3.13,15.28,81.58,7570,3579
2025-12-19 11:21:17,2.91,11.67,85.40,7571,3540
2025-12-19 11:21:23,2.97,11.71,85.31,7548,3511
2025-12-19 11:21:28,3.33,11.87,84.78,7539,3518
2025-12-19 11:21:34,2.61,11.40,85.98,7537,3532
2025-12-19 11:21:40,4.85,13.8,82.5,7523,3593
2025-12-19 11:21:46,3.53,12.82,83.64,7511,3543
2025-12-19 11:21:51,2.99,13.48,83.52,7524,3559
2025-12-19 11:21:57,9.17,19.78,71.4,7535,3563
2025-12-19 11:22:03,3.69,14.41,81.88,7574,3467
2025-12-19 11:22:09,10.12,16.39,73.48,7548,3313
2025-12-19 11:22:14,10.70,17.42,71.86,7553,3308
2025-12-19 11:22:20,9.2,14.80,76.17,7532,3396
2025-12-19 11:22:26,8.34,14.84,76.80,7551,3406
2025-12-19 11:22:32,3.70,12.22,84.7,7557,3413
2025-12-19 11:22:37,3.38,12.40,84.21,7480,3504
2025-12-19 11:22:43,5.89,16.2,78.8,7541,3313
2025-12-19 11:22:49,3.13,11.43,85.42,7529,3341
2025-12-19 11:22:55,3.37,12.75,83.86,7568,3341
2025-12-19 11:23:00,3.72,12.66,83.61,7568,3417
2025-12-19 11:23:06,4.47,11.56,83.95,7571,3415
2025-12-19 11:23:12,8.80,15.96,75.22,7555,3421
2025-12-19 11:23:18,2.96,13.54,83.48,7558,3407
2025-12-19 11:23:24,7.26,16.31,76.41,7528,3422
2025-12-19 11:23:29,2.61,13.5,84.32,7571,3390
2025-12-19 11:23:35,2.95,12.38,84.65,7554,3323
2025-12-19 11:23:41,13.50,24.78,61.70,7556,3337
2025-12-19 11:23:47,6.36,14.4,79.58,7561,3410
2025-12-19 11:23:52,40.75,39.76,19.48,7527,3449
2025-12-19 11:23:59,5.87,15.4,79.8,7495,3457
2025-12-19 11:24:05,15.34,25.24,59.40,7490,3478
2025-12-19 11:24:10,5.83,15.14,79.1,7489,3480
2025-12-19 11:24:16,8.94,18.79,72.26,7452,3474
2025-12-19 11:24:22,8.88,21.49,69.62,7474,3495
2025-12-19 11:24:28,4.19,13.50,82.29,7504,3544
2025-12-19 11:24:34,4.96,16.17,78.86,7480,3582
2025-12-19 11:24:39,3.91,12.12,83.95,7500,3536
2025-12-19 11:24:45,11.65,21.61,66.72,7458,3590
2025-12-19 11:24:51,3.44,12.86,83.69,7484,3578
2025-12-19 11:24:57,2.20,11.76,86.2,7540,3567
2025-12-19 11:25:02,3.27,18.21,78.50,7550,3488
2025-12-19 11:25:08,17.83,23.84,58.31,7511,3534
2025-12-19 11:25:14,5.52,20.62,73.84,7464,3587
2025-12-19 11:25:20,5.12,17.94,76.92,7548,3548
2025-12-19 11:25:25,3.10,13.71,83.18,7542,3461
2025-12-19 11:25:31,3.46,12.40,84.12,7556,3443
2025-12-19 11:25:37,3.22,13.85,82.92,7521,3479
2025-12-19 11:25:43,9.29,15.98,74.72,7534,3346
2025-12-19 11:25:49,6.89,13.61,79.49,7570,3331
2025-12-19 11:25:54,18.98,30.57,50.43,7488,3488
2025-12-19 11:26:00,8.86,15.84,75.28,7461,3508
2025-12-19 11:26:06,3.33,12.22,84.44,7491,3472
2025-12-19 11:26:12,8.18,14.36,77.45,7529,3385
2025-12-19 11:26:18,7.80,14.88,77.31,7471,3488
2025-12-19 11:26:23,6.99,15.65,77.34,7504,3462
2025-12-19 11:26:29,4.19,12.77,83.2,7551,3406
2025-12-19 11:26:35,3.50,14.2,82.47,7547,3370
2025-12-19 11:26:41,16.19,42.14,41.65,7493,3454
2025-12-19 11:26:47,6.36,15.27,78.36,7527,3449
2025-12-19 11:26:52,4.2,11.90,84.6,7536,3396
2025-12-19 11:26:58,12.71,27.17,60.10,7461,3466
2025-12-19 11:27:04,3.46,13.86,82.66,7486,3491
2025-12-19 11:27:10,4.37,12.54,83.7,7514,3479
2025-12-19 11:27:16,3.30,13.97,82.72,7551,3446
2025-12-19 11:27:21,2.77,13.86,83.36,7559,3382
2025-12-19 11:27:27,4.96,13.60,81.43,7559,3401
2025-12-19 11:27:33,5.28,14.33,80.37,7545,3431
2025-12-19 11:27:39,4.57,14.80,80.62,7496,3505
2025-12-19 11:27:44,3.11,12.47,84.40,7487,3547
2025-12-19 11:27:50,6.94,18.28,74.77,7486,3601
2025-12-19 11:27:56,3.30,12.13,84.55,7510,3577
2025-12-19 11:28:02,4.91,13.29,81.78,7539,3567
2025-12-19 11:28:07,3.49,12.89,83.60,7546,3545
2025-12-19 11:28:13,3.47,13.18,83.33,7563,3508
2025-12-19 11:28:19,3.81,12.54,83.63,7531,3517
2025-12-19 11:28:25,22.52,35.31,42.15,7480,3516
2025-12-19 11:28:31,7.0,14.72,78.27,7465,3545
2025-12-19 11:28:36,33.66,28.12,38.20,7455,3498
2025-12-19 11:28:43,6.20,17.88,75.91,7481,3474
2025-12-19 11:28:48,4.6,12.19,83.73,7460,3483
2025-12-19 11:28:54,4.29,13.59,82.11,7492,3442
2025-12-19 11:29:00,12.25,24.34,63.39,7457,3433
2025-12-19 11:29:06,8.4,17.0,74.95,7460,3467
2025-12-19 11:29:12,20.13,20.63,59.23,7517,3515
2025-12-19 11:29:17,14.65,16.30,69.4,7561,3518
2025-12-19 11:29:23,5.80,13.43,80.76,7534,3427
2025-12-19 11:29:29,5.59,12.81,81.58,7515,3450
2025-12-19 11:29:35,4.74,13.86,81.38,7554,3436
2025-12-19 11:29:41,6.30,21.12,72.57,7503,3418
2025-12-19 11:29:46,4.92,12.4,83.2,7551,3398
2025-12-19 11:29:52,5.42,12.83,81.73,7546,3451
2025-12-19 11:29:58,4.92,12.95,82.11,7556,3433
2025-12-19 11:30:04,11.15,23.94,64.89,7534,3544
2025-12-19 11:30:09,25.46,33.95,40.57,7449,3390
2025-12-19 11:30:15,11.28,23.76,64.95,7494,3405
2025-12-19 11:30:21,16.17,15.80,68.1,7539,3379
2025-12-19 11:30:27,7.50,14.65,77.83,7542,3361
2025-12-19 11:30:33,3.51,12.56,83.91,7557,3337
2025-12-19 11:30:38,5.29,16.40,78.30,7538,3338
2025-12-19 11:30:44,4.25,11.85,83.88,7533,3276
2025-12-19 11:30:50,3.62,13.97,82.39,7554,3276
2025-12-19 11:30:56,3.27,12.36,84.36,7570,3281
2025-12-19 11:31:01,7.6,14.49,78.44,7571,3280
2025-12-19 11:31:07,20.42,36.9,43.48,7443,3596
2025-12-19 11:31:13,23.73,32.97,43.29,7481,3580
2025-12-19 11:31:19,13.70,24.87,61.42,7463,3543
2025-12-19 11:31:25,8.60,17.2,74.37,7514,3545
2025-12-19 11:31:31,10.16,24.86,64.97,7489,3501
2025-12-19 11:31:36,10.63,16.66,72.69,7502,3522
2025-12-19 11:31:42,15.82,24.34,59.82,7486,3407
2025-12-19 11:31:48,5.37,13.62,81.0,7498,3513
2025-12-19 11:31:54,10.0,24.64,65.35,7481,3444
2025-12-19 11:31:59,6.74,15.98,77.26,7544,3323
2025-12-19 11:32:05,5.0,12.52,82.46,7540,3310
2025-12-19 11:32:11,5.37,14.33,80.28,7524,3304
2025-12-19 11:32:17,6.64,18.18,75.17,7523,3342
2025-12-19 11:32:23,14.77,21.22,64.0,7486,3239
2025-12-19 11:32:28,5.15,14.18,80.66,7518,3223
2025-12-19 11:32:34,3.57,12.85,83.57,7534,3209
2025-12-19 11:32:40,2.91,11.29,85.79,7502,3250
2025-12-19 11:32:46,2.53,13.4,84.42,7543,3092
2025-12-19 11:32:52,2.18,12.90,84.90,7564,3075
2025-12-19 11:32:57,8.97,17.5,73.96,7475,3195
2025-12-19 11:33:03,10.53,17.78,71.67,7453,3246
2025-12-19 11:33:09,10.19,15.46,74.34,7513,3186
2025-12-19 11:33:15,4.71,12.52,82.75,7563,3138
2025-12-19 11:33:20,8.1,14.20,77.77,7514,3277
2025-12-19 11:33:26,6.44,13.62,79.92,7558,3286
2025-12-19 11:33:32,6.85,16.6,77.7,7515,3297
2025-12-19 11:33:38,4.52,13.94,81.52,7540,3285
2025-12-19 11:33:44,2.96,12.80,84.23,7538,3113
2025-12-19 11:33:49,3.83,12.24,83.91,7559,3100
2025-12-19 11:33:55,4.0,13.66,82.33,7557,3067
2025-12-19 11:34:01,4.18,12.75,83.6,7574,3104
2025-12-19 11:34:07,4.47,13.5,82.46,7556,3158
2025-12-19 11:34:12,4.60,13.44,81.95,7569,3133
2025-12-19 11:34:18,4.42,13.46,82.10,7555,3530
2025-12-19 11:34:24,6.16,12.52,81.30,7558,3558
2025-12-19 11:34:30,3.52,12.52,83.95,7531,3608
2025-12-19 11:34:35,5.50,14.31,80.18,7517,3572
2025-12-19 11:34:41,7.44,15.82,76.72,7558,3491
2025-12-19 11:34:47,5.49,13.18,81.31,7544,3478
2025-12-19 11:34:53,6.72,14.95,78.31,7526,3514
2025-12-19 11:34:58,4.66,13.61,81.71,7565,3588
2025-12-19 11:35:04,6.13,14.31,79.55,7480,3450
2025-12-19 11:35:10,6.12,16.51,77.36,7561,3346
2025-12-19 11:35:16,9.18,27.20,63.60,7542,3525
2025-12-19 11:35:21,3.40,14.17,82.41,7554,3553
2025-12-19 11:35:27,14.44,27.60,57.95,7522,3580
2025-12-19 11:35:33,16.2,25.59,58.37,7460,3595
2025-12-19 11:35:39,14.94,12.83,72.22,7515,3550
2025-12-19 11:35:44,4.49,12.92,82.58,7491,3455
2025-12-19 11:35:50,5.36,14.97,79.66,7549,3366
2025-12-19 11:35:56,2.63,11.27,86.9,7549,3354
2025-12-19 11:36:02,2.96,13.35,83.67,7539,3320
2025-12-19 11:36:07,3.5,11.66,85.27,7531,3357
2025-12-19 11:36:13,2.79,11.38,85.82,7538,3313
2025-12-19 11:36:19,3.20,11.67,85.12,7521,3325
2025-12-19 11:36:25,2.79,11.35,85.84,7566,3305
2025-12-19 11:36:30,2.81,11.84,85.33,7502,3467
2025-12-19 11:36:36,3.88,11.66,84.44,7570,3405
2025-12-19 11:36:42,5.57,16.91,77.50,7462,3504
2025-12-19 11:36:48,2.45,10.77,86.76,7502,3473
2025-12-19 11:36:53,4.75,13.16,82.8,7561,3438
2025-12-19 11:36:59,3.15,12.8,84.75,7540,3447
2025-12-19 11:37:05,8.89,15.97,75.13,7549,3408
2025-12-19 11:37:11,3.74,13.48,82.77,7561,3437
2025-12-19 11:37:16,3.18,12.35,84.45,7550,3471
2025-12-19 11:37:22,3.51,15.0,81.48,7536,3457
2025-12-19 11:37:28,2.59,11.31,86.8,7538,3449
2025-12-19 11:37:34,2.61,11.75,85.63,7546,3466
2025-12-19 11:37:39,2.42,11.17,86.40,7562,3454
2025-12-19 11:37:45,3.52,14.84,81.63,7562,3457
2025-12-19 11:37:51,3.51,11.46,85.2,7552,3462
2025-12-19 11:37:57,6.19,15.66,78.14,7552,3487
2025-12-19 11:38:02,16.69,24.58,58.71,7563,3445
2025-12-19 11:38:08,5.1,14.68,80.29,7574,3452
2025-12-19 11:38:14,2.60,11.91,85.47,7551,3480
2025-12-19 11:38:20,2.24,11.23,86.51,7561,3499
2025-12-19 11:38:25,3.33,12.43,84.23,7564,3509
2025-12-19 11:38:31,3.17,11.2,85.79,7559,3501
2025-12-19 11:38:37,2.59,11.31,86.8,7552,3439
2025-12-19 11:38:43,13.80,38.15,48.3,7479,3395
2025-12-19 11:38:49,7.27,20.33,72.38,7491,3411
2025-12-19 11:38:55,7.58,16.42,75.99,7532,3456
2025-12-19 11:39:00,53.98,37.37,8.63,7518,3283
2025-12-19 11:39:08,4.36,15.63,80.0,7534,3154
2025-12-19 11:39:14,9.72,15.96,74.31,7549,3281
2025-12-19 11:39:20,4.66,14.36,80.97,7566,3281
2025-12-19 11:39:26,4.37,12.54,83.7,7534,3287
2025-12-19 11:39:31,3.39,11.88,84.71,7523,3259
2025-12-19 11:39:37,10.60,23.40,65.99,7532,3324
2025-12-19 11:39:43,9.31,15.64,75.4,7450,3399
2025-12-19 11:39:49,20.30,39.59,40.10,7449,3575
2025-12-19 11:39:55,8.92,18.57,72.50,7520,3306
2025-12-19 11:40:00,17.15,22.81,60.3,7550,3438
2025-12-19 11:40:06,3.72,13.3,83.24,7552,3535
2025-12-19 11:40:12,4.3,12.47,83.48,7509,3404
2025-12-19 11:40:18,3.72,12.29,83.98,7563,3464
2025-12-19 11:40:23,4.10,12.50,83.39,7568,3427
2025-12-19 11:40:29,5.25,12.38,82.36,7513,3405
2025-12-19 11:40:35,5.14,13.60,81.25,7511,3425
2025-12-19 11:40:41,7.39,24.47,68.13,7526,3345
2025-12-19 11:40:47,4.42,13.83,81.73,7507,3405
2025-12-19 11:40:52,6.50,13.94,79.55,7520,3392
2025-12-19 11:40:58,8.89,24.50,66.60,7524,3406
2025-12-19 11:41:04,10.78,24.49,64.71,7499,3407
2025-12-19 11:41:10,30.75,33.21,36.2,7469,3450
2025-12-19 11:41:15,3.72,12.29,83.98,7498,3390
2025-12-19 11:41:21,3.36,13.64,82.99,7490,3337
2025-12-19 11:41:27,2.27,11.57,86.14,7556,3248
2025-12-19 11:41:33,3.47,12.8,84.43,7539,3255
2025-12-19 11:41:38,14.2,13.83,72.14,7568,3230
2025-12-19 11:41:44,20.63,23.6,56.30,7481,3441
2025-12-19 11:41:50,3.51,12.40,84.7,7526,3420
2025-12-19 11:41:56,4.23,12.33,83.42,7545,3376
2025-12-19 11:42:02,3.18,12.35,84.45,7519,3426
2025-12-19 11:42:07,3.67,11.76,84.55,7509,3403
2025-12-19 11:42:13,3.3,12.12,84.84,7569,3344
2025-12-19 11:42:19,12.75,19.48,67.75,7566,3358
2025-12-19 11:42:25,22.10,24.82,53.6,7478,3414
2025-12-19 11:42:30,6.60,13.21,80.18,7553,3267
2025-12-19 11:42:36,11.59,21.28,67.12,7537,3396
2025-12-19 11:42:42,17.83,24.8,58.7,7547,3363
2025-12-19 11:42:48,7.23,15.95,76.80,7537,3427
2025-12-19 11:42:54,4.18,12.54,83.27,7547,3352
2025-12-19 11:42:59,4.38,13.89,81.71,7551,3334
2025-12-19 11:43:05,4.67,13.64,81.68,7552,3393
2025-12-19 11:43:11,33.66,46.77,19.56,7515,3527
2025-12-19 11:43:18,42.20,39.16,18.62,7494,3483
2025-12-19 11:43:25,29.93,29.81,40.25,7545,3452
2025-12-19 11:43:31,38.7,37.4,24.88,7538,3386
2025-12-19 11:43:37,31.35,42.39,26.24,7542,3528
2025-12-19 11:43:44,25.50,28.98,45.50,7469,3312
2025-12-19 11:43:50,14.93,20.58,64.48,7521,3340
2025-12-19 11:43:56,3.83,14.80,81.35,7552,3472
2025-12-19 11:44:01,3.49,13.41,83.8,7554,3296
2025-12-19 11:44:07,3.52,11.50,84.97,7530,3365
2025-12-19 11:44:13,3.80,12.31,83.87,7552,3330
2025-12-19 11:44:19,3.46,12.4,84.48,7489,3419
2025-12-19 11:44:24,5.83,12.95,81.20,7531,3423
2025-12-19 11:44:30,10.58,17.47,71.93,7510,3374
2025-12-19 11:44:36,18.68,20.97,60.34,7543,3355
2025-12-19 11:44:42,22.80,30.9,47.9,7560,3459
2025-12-19 11:44:48,7.56,19.41,73.2,7560,3318
2025-12-19 11:44:54,10.76,24.65,64.58,7548,3328
2025-12-19 11:45:00,8.8,15.83,76.7,7534,3206
2025-12-19 11:45:05,6.65,15.23,78.10,7566,3203
2025-12-19 11:45:11,12.23,27.12,60.63,7536,3355
2025-12-19 11:45:17,10.36,19.6,70.56,7489,3267
2025-12-19 11:45:23,14.59,19.73,65.67,7534,3335
2025-12-19 11:45:29,28.14,33.56,38.29,7540,3449
2025-12-19 11:45:35,13.5,20.59,66.35,7518,3237
